"","Time","SC","IC","SN","IN"
"1",0,0,0,742.5,7.5
"2",30,0.757866820386416,0.000819044406465736,740.281383046637,8.9599310885702
"3",60,1.59510883343726,0.00371727622767243,737.705304944341,10.6958689459939
"4",90,2.53173628604597,0.009568610007418,734.701522242519,12.7571728614272
"5",120,3.59059578724546,0.0196186215452096,731.189020437139,15.2007651540708
"6",150,4.79774233810946,0.035629261950057,727.074864490686,18.0917639092544
"7",180,6.18280926843491,0.0600785600402124,722.253177599057,21.5039345724677
"8",210,7.77934158444576,0.0964265699401205,716.604436321086,25.5197955245277
"9",240,9.62509290276461,0.149472391177341,709.99519211171,30.2302425943477
"10",270,11.7622547765865,0.225821797661295,702.278492477022,35.7334309487303
"11",300,14.2376204083193,0.334494692384166,693.295264238844,42.1326206604531
"12",330,17.1027171033209,0.487689780027559,682.876896604236,49.5326965124153
"13",360,20.4140037597188,0.701736633462871,670.849304151736,58.0349554550824
"14",390,24.2333369760152,0.998247329709407,657.038605433758,67.729810260518
"15",420,28.6290816627366,1.40547497045215,641.278352058036,78.6870913087753
"16",450,33.6784579158588,1.95987896278379,623.417958945082,90.9437041762761
"17",480,39.4720004077819,2.7078963728936,603.331559822664,104.48854339666
"18",510,46.1212719033787,3.70793856725612,580.926068387113,119.244721142253
"19",540,53.7711807877282,5.03268113614239,556.146807769678,135.049330306451
"20",570,62.6131577847967,6.77178871702654,528.983067987795,151.631985510382
"21",600,72.0597902788853,9.02262643368645,500.146623844412,168.770959443016
"22",630,81.3873603774286,11.8527795325736,470.466591245768,186.293268844231
"23",660,90.2998519238914,15.3072132147831,440.43318531566,203.959749545667
"24",690,98.4867308630991,19.4056515075361,410.559664702897,221.547952926469
"25",720,105.642935000065,24.1357630358085,381.348470928361,238.872831035767
"26",750,111.488767357006,29.4485514418831,353.259094301843,255.80358689927
"27",780,115.786790795847,35.2566784147353,326.681913501786,272.274617287633
"28",810,118.353565024885,41.4359035708338,301.920695312867,288.289836091415
"29",840,119.065139305487,47.8293019102412,279.184606796299,303.920951987974
"30",870,117.856231152578,54.2535978705831,258.589152186768,319.301018790073
"31",900,114.713949169204,60.5065801477397,240.164130993403,334.615339689655
"32",930,109.667415997309,66.3746011099692,223.86626302859,350.091719864133
"33",960,102.774756414872,71.6392340665222,209.594120579298,365.991888939309
"34",990,94.1087250866742,76.0823422960838,197.203357690363,382.605574926881
"35",1020,83.8094149956431,79.4896177198343,186.487938472897,400.213028811627
"36",1050,73.6629184159238,81.7411050660854,176.491091808602,418.10488470939
"37",1080,64.4444326227817,82.91189585491,166.906792423066,435.736879099244
"38",1110,56.143537295221,83.1123813702553,157.810280043972,452.933801290553
"39",1140,48.730104237499,82.4608714683542,149.258880421974,469.550143872174
"40",1170,42.1585812427189,81.0789171456114,141.291775535668,485.470726076003
"41",1200,36.372340345937,79.0870058004548,133.930825027924,500.609828825686
"42",1230,31.3081396970675,76.6005274891838,127.18228593556,514.90904687819
"43",1260,26.8991102761319,73.7275995729643,121.039054243639,528.334235907267
"44",1290,23.0780937697097,70.5665600308345,115.483028857113,540.872317342345
"45",1320,19.77967864025,67.2050563643094,110.48767900181,552.527585993632
"46",1350,16.941848505187,63.7194904492825,106.020379983124,563.318281062408
"47",1380,14.5070152576306,60.1751107928846,102.044542380223,573.273331569263
"48",1410,12.4226177510524,56.6264857300447,98.5214236870434,582.429472831861
"49",1440,10.6413251524908,53.1183000460692,95.4115938369494,590.828780964492
"50",1470,9.12105062579781,49.6862450304647,92.6761088628729,598.516595480866
"51",1500,7.82471503234398,46.3580695133957,90.2773718653828,605.539843588879
"52",1530,6.71991466320079,43.1546188176546,88.1797439387912,611.945722580355
"53",1560,5.77853050354056,40.0908253524995,86.3499364693145,617.780707674647
"54",1590,4.9762963811819,37.1766563106075,84.7572380343189,623.089809273893
"55",1620,4.29237188535099,34.4179639301098,83.3736030384741,627.916061146066
"56",1650,3.70892870759108,31.8172475002544,82.1736409571568,632.300182834999
"57",1680,3.21076371687575,29.374321488906,81.1345348796416,636.280379914578
"58",1710,2.78494669583801,27.0868890713413,80.2359090421676,639.892255190654
"59",1740,2.42050312668555,24.9510315994091,79.4596667473197,643.168798526587
"60",1770,2.10813345587604,22.9616190665916,78.7898109852364,646.140436492297
"61",1800,1.83996702525932,21.1126507762299,78.212258399996,648.835123798516
"62",1830,1.60934809523677,19.3975351401807,77.7146546622255,651.278462102358
"63",1860,1.41065130074005,17.8093163566372,77.2861958862847,653.493836456339
"64",1890,1.23912326080575,16.3408560324646,76.9174598716334,655.502560835098
"65",1920,1.09074731612088,14.9849766167973,76.6002491599348,657.324026907148
"66",1950,0.962128473639024,13.7345728343659,76.3274468993166,658.97585179268
"67",1980,0.850395820954978,12.5826966189522,76.0928859347033,660.474021625391
"68",2010,0.753119988130505,11.5226201998784,75.8912308744914,661.833028937501
"69",2040,0.668243473935975,10.5478813804608,75.7178726187829,663.066002526822
"70",2070,0.594021927400675,9.65231441665892,75.568834604077,664.184829051865
"71",2100,0.528974728483618,8.83006935417799,75.4406898747706,665.200266042569
"72",2130,0.471843432937554,8.07562222240093,75.3304880591473,666.122046285515
"73",2160,0.421556855095108,7.3837780661237,75.235691305475,666.958973773307
"74",2190,0.377201741333981,6.74966844984387,75.1541182614658,667.719011547358
"75",2220,0.337998144393594,6.16874477362162,75.0838952281601,668.409361853826
"76",2250,0.303278746018953,5.63676848830624,75.023413674313,669.036539091363
"77",2280,0.272471492179171,5.14979909004995,74.9712933646812,669.606436053091
"78",2310,0.245085005637385,4.70418059943073,74.9263504224645,670.124383972469
"79",2340,0.220696325968414,4.29652708621022,74.8875697129621,670.595206874861
"80",2370,0.198940599045481,3.92370768197871,74.8540809998872,671.02327071909
"81",2400,0.179502400951262,3.5828314255708,74.8251383900313,671.412527783448
"82",2430,0.162108427461374,3.27123220721665,74.8001026277934,671.76655673753
"83",2460,0.146521344113648,2.98645400120507,74.7784258904917,672.088598764191
"84",2490,0.132534547696092,2.72623655783163,74.7596386312456,672.381590263228
"85",2520,0.11996779997927,2.48850162670274,74.7433383996228,672.648192173697
"86",2550,0.108663507790602,2.27133981620972,74.7291802046585,672.890816471343
"87",2580,0.0984835565847478,2.07299812586844,74.7168682287802,673.111650088768
"88",2610,0.0893066362778102,1.89186815526233,74.7061487478949,673.312676460566
"89",2640,0.0810259634879614,1.72647502028672,74.6968040641836,673.495694952043
"90",2670,0.073547341008667,1.57546696543476,74.6886473124895,673.662338381068
"91",2700,0.0667875023915692,1.43760565673301,74.6815180164694,673.814088824407
"92",2730,0.0606726956571213,1.3117571376836,74.6752782869042,673.952291879757
"93",2760,0.05513746977137,1.19688342124838,74.669809570542,674.07816953844
"94",2790,0.0501236325541009,1.09203468937682,74.6650098702304,674.19283180784
"95",2820,0.0455793537794537,0.996342069353361,74.660791368436,674.297287208433
"96",2850,0.0414583915911505,0.909010954770556,74.6570783957813,674.392452257858
"97",2880,0.0377194237364129,0.82931483879694,74.6538056945899,674.479160042878
"98",2910,0.0343254681026232,0.756589627606461,74.6509169346209,674.558167969672
"99",2940,0.0312433792317141,0.690228400828911,74.6483634435921,674.630164776349
"100",2970,0.0284434097876148,0.629676587902367,74.6461031211476,674.695776881164
"101",3000,0.0258988309241662,0.574427553027063,74.6440995186154,674.755574097435
